id,icon_key,category,product_name,relative_path,tags
780,dairy-cheese-0780,dairy,SmartBuy Cheese 100 ml,/product-icons/generated/dairy-cheese-0780.webp,"dairy,cheese,100-ml,smartbuy"
781,dairy-cheese-0781,dairy,SmartBuy Cheese 200 ml,/product-icons/generated/dairy-cheese-0781.webp,"dairy,cheese,200-ml,smartbuy"
782,dairy-cheese-0782,dairy,SmartBuy Cheese 500 ml,/product-icons/generated/dairy-cheese-0782.webp,"dairy,cheese,500-ml,smartbuy"
783,dairy-cheese-0783,dairy,SmartBuy Cheese 1 L,/product-icons/generated/dairy-cheese-0783.webp,"dairy,cheese,1-l,smartbuy"
784,dairy-cheese-0784,dairy,SmartBuy Cheese 2 L,/product-icons/generated/dairy-cheese-0784.webp,"dairy,cheese,2-l,smartbuy"
785,dairy-cheese-0785,dairy,SmartBuy Cheese Pack of 2,/product-icons/generated/dairy-cheese-0785.webp,"dairy,cheese,pack-of-2,smartbuy"
786,dairy-cheese-0786,dairy,SmartBuy Cheese Pack of 4,/product-icons/generated/dairy-cheese-0786.webp,"dairy,cheese,pack-of-4,smartbuy"
787,dairy-cheese-0787,dairy,SmartBuy Cheese Pack of 6,/product-icons/generated/dairy-cheese-0787.webp,"dairy,cheese,pack-of-6,smartbuy"
788,dairy-cheese-0788,dairy,SmartBuy Cheese Family Pack,/product-icons/generated/dairy-cheese-0788.webp,"dairy,cheese,family-pack,smartbuy"
789,dairy-cheese-0789,dairy,SmartBuy Cheese Mini,/product-icons/generated/dairy-cheese-0789.webp,"dairy,cheese,mini,smartbuy"
790,dairy-cheese-0790,dairy,SmartBuy Cheese Regular,/product-icons/generated/dairy-cheese-0790.webp,"dairy,cheese,regular,smartbuy"
791,dairy-cheese-0791,dairy,SmartBuy Cheese Premium,/product-icons/generated/dairy-cheese-0791.webp,"dairy,cheese,premium,smartbuy"
792,dairy-cheese-0792,dairy,SmartBuy Cheese Value,/product-icons/generated/dairy-cheese-0792.webp,"dairy,cheese,value,smartbuy"
793,dairy-cheese-0793,dairy,HomeSelect Cheese 100 g,/product-icons/generated/dairy-cheese-0793.webp,"dairy,cheese,100-g,homeselect"
794,dairy-cheese-0794,dairy,HomeSelect Cheese 200 g,/product-icons/generated/dairy-cheese-0794.webp,"dairy,cheese,200-g,homeselect"
795,dairy-cheese-0795,dairy,HomeSelect Cheese 250 g,/product-icons/generated/dairy-cheese-0795.webp,"dairy,cheese,250-g,homeselect"
796,dairy-cheese-0796,dairy,HomeSelect Cheese 500 g,/product-icons/generated/dairy-cheese-0796.webp,"dairy,cheese,500-g,homeselect"
797,dairy-cheese-0797,dairy,HomeSelect Cheese 1 kg,/product-icons/generated/dairy-cheese-0797.webp,"dairy,cheese,1-kg,homeselect"
798,dairy-cheese-0798,dairy,HomeSelect Cheese 100 ml,/product-icons/generated/dairy-cheese-0798.webp,"dairy,cheese,100-ml,homeselect"
799,dairy-cheese-0799,dairy,HomeSelect Cheese 200 ml,/product-icons/generated/dairy-cheese-0799.webp,"dairy,cheese,200-ml,homeselect"
800,dairy-cheese-0800,dairy,HomeSelect Cheese 500 ml,/product-icons/generated/dairy-cheese-0800.webp,"dairy,cheese,500-ml,homeselect"
801,dairy-cheese-0801,dairy,HomeSelect Cheese 1 L,/product-icons/generated/dairy-cheese-0801.webp,"dairy,cheese,1-l,homeselect"
802,dairy-cheese-0802,dairy,HomeSelect Cheese 2 L,/product-icons/generated/dairy-cheese-0802.webp,"dairy,cheese,2-l,homeselect"
803,dairy-cheese-0803,dairy,HomeSelect Cheese Pack of 2,/product-icons/generated/dairy-cheese-0803.webp,"dairy,cheese,pack-of-2,homeselect"
804,dairy-cheese-0804,dairy,HomeSelect Cheese Pack of 4,/product-icons/generated/dairy-cheese-0804.webp,"dairy,cheese,pack-of-4,homeselect"
805,dairy-cheese-0805,dairy,HomeSelect Cheese Pack of 6,/product-icons/generated/dairy-cheese-0805.webp,"dairy,cheese,pack-of-6,homeselect"
806,dairy-cheese-0806,dairy,HomeSelect Cheese Family Pack,/product-icons/generated/dairy-cheese-0806.webp,"dairy,cheese,family-pack,homeselect"
807,dairy-cheese-0807,dairy,HomeSelect Cheese Mini,/product-icons/generated/dairy-cheese-0807.webp,"dairy,cheese,mini,homeselect"
808,dairy-cheese-0808,dairy,HomeSelect Cheese Regular,/product-icons/generated/dairy-cheese-0808.webp,"dairy,cheese,regular,homeselect"
809,dairy-cheese-0809,dairy,HomeSelect Cheese Premium,/product-icons/generated/dairy-cheese-0809.webp,"dairy,cheese,premium,homeselect"
810,dairy-cheese-0810,dairy,HomeSelect Cheese Value,/product-icons/generated/dairy-cheese-0810.webp,"dairy,cheese,value,homeselect"
811,dairy-cheese-0811,dairy,PrimeValue Cheese 100 g,/product-icons/generated/dairy-cheese-0811.webp,"dairy,cheese,100-g,primevalue"
812,dairy-cheese-0812,dairy,PrimeValue Cheese 200 g,/product-icons/generated/dairy-cheese-0812.webp,"dairy,cheese,200-g,primevalue"
813,dairy-cheese-0813,dairy,PrimeValue Cheese 250 g,/product-icons/generated/dairy-cheese-0813.webp,"dairy,cheese,250-g,primevalue"
814,dairy-cheese-0814,dairy,PrimeValue Cheese 500 g,/product-icons/generated/dairy-cheese-0814.webp,"dairy,cheese,500-g,primevalue"
815,dairy-cheese-0815,dairy,PrimeValue Cheese 1 kg,/product-icons/generated/dairy-cheese-0815.webp,"dairy,cheese,1-kg,primevalue"
816,dairy-cheese-0816,dairy,PrimeValue Cheese 100 ml,/product-icons/generated/dairy-cheese-0816.webp,"dairy,cheese,100-ml,primevalue"
817,dairy-cheese-0817,dairy,PrimeValue Cheese 200 ml,/product-icons/generated/dairy-cheese-0817.webp,"dairy,cheese,200-ml,primevalue"
818,dairy-cheese-0818,dairy,PrimeValue Cheese 500 ml,/product-icons/generated/dairy-cheese-0818.webp,"dairy,cheese,500-ml,primevalue"
819,dairy-cheese-0819,dairy,PrimeValue Cheese 1 L,/product-icons/generated/dairy-cheese-0819.webp,"dairy,cheese,1-l,primevalue"
820,dairy-cheese-0820,dairy,PrimeValue Cheese 2 L,/product-icons/generated/dairy-cheese-0820.webp,"dairy,cheese,2-l,primevalue"
821,dairy-cheese-0821,dairy,PrimeValue Cheese Pack of 2,/product-icons/generated/dairy-cheese-0821.webp,"dairy,cheese,pack-of-2,primevalue"
822,dairy-cheese-0822,dairy,PrimeValue Cheese Pack of 4,/product-icons/generated/dairy-cheese-0822.webp,"dairy,cheese,pack-of-4,primevalue"
823,dairy-cheese-0823,dairy,PrimeValue Cheese Pack of 6,/product-icons/generated/dairy-cheese-0823.webp,"dairy,cheese,pack-of-6,primevalue"
824,dairy-cheese-0824,dairy,PrimeValue Cheese Family Pack,/product-icons/generated/dairy-cheese-0824.webp,"dairy,cheese,family-pack,primevalue"
825,dairy-cheese-0825,dairy,PrimeValue Cheese Mini,/product-icons/generated/dairy-cheese-0825.webp,"dairy,cheese,mini,primevalue"
826,dairy-cheese-0826,dairy,PrimeValue Cheese Regular,/product-icons/generated/dairy-cheese-0826.webp,"dairy,cheese,regular,primevalue"
827,dairy-cheese-0827,dairy,PrimeValue Cheese Premium,/product-icons/generated/dairy-cheese-0827.webp,"dairy,cheese,premium,primevalue"
828,dairy-cheese-0828,dairy,PrimeValue Cheese Value,/product-icons/generated/dairy-cheese-0828.webp,"dairy,cheese,value,primevalue"
829,dairy-cheese-0829,dairy,StoreBest Cheese 100 g,/product-icons/generated/dairy-cheese-0829.webp,"dairy,cheese,100-g,storebest"
830,dairy-cheese-0830,dairy,StoreBest Cheese 200 g,/product-icons/generated/dairy-cheese-0830.webp,"dairy,cheese,200-g,storebest"
831,dairy-cheese-0831,dairy,StoreBest Cheese 250 g,/product-icons/generated/dairy-cheese-0831.webp,"dairy,cheese,250-g,storebest"
832,dairy-cheese-0832,dairy,StoreBest Cheese 500 g,/product-icons/generated/dairy-cheese-0832.webp,"dairy,cheese,500-g,storebest"
833,dairy-cheese-0833,dairy,StoreBest Cheese 1 kg,/product-icons/generated/dairy-cheese-0833.webp,"dairy,cheese,1-kg,storebest"
834,dairy-cheese-0834,dairy,StoreBest Cheese 100 ml,/product-icons/generated/dairy-cheese-0834.webp,"dairy,cheese,100-ml,storebest"
835,dairy-cheese-0835,dairy,StoreBest Cheese 200 ml,/product-icons/generated/dairy-cheese-0835.webp,"dairy,cheese,200-ml,storebest"
836,dairy-cheese-0836,dairy,StoreBest Cheese 500 ml,/product-icons/generated/dairy-cheese-0836.webp,"dairy,cheese,500-ml,storebest"
837,dairy-cheese-0837,dairy,StoreBest Cheese 1 L,/product-icons/generated/dairy-cheese-0837.webp,"dairy,cheese,1-l,storebest"
838,dairy-cheese-0838,dairy,StoreBest Cheese 2 L,/product-icons/generated/dairy-cheese-0838.webp,"dairy,cheese,2-l,storebest"
839,dairy-cheese-0839,dairy,StoreBest Cheese Pack of 2,/product-icons/generated/dairy-cheese-0839.webp,"dairy,cheese,pack-of-2,storebest"
840,dairy-cheese-0840,dairy,StoreBest Cheese Pack of 4,/product-icons/generated/dairy-cheese-0840.webp,"dairy,cheese,pack-of-4,storebest"
841,dairy-cheese-0841,dairy,StoreBest Cheese Pack of 6,/product-icons/generated/dairy-cheese-0841.webp,"dairy,cheese,pack-of-6,storebest"
842,dairy-cheese-0842,dairy,StoreBest Cheese Family Pack,/product-icons/generated/dairy-cheese-0842.webp,"dairy,cheese,family-pack,storebest"
843,dairy-cheese-0843,dairy,StoreBest Cheese Mini,/product-icons/generated/dairy-cheese-0843.webp,"dairy,cheese,mini,storebest"
844,dairy-cheese-0844,dairy,StoreBest Cheese Regular,/product-icons/generated/dairy-cheese-0844.webp,"dairy,cheese,regular,storebest"
845,dairy-cheese-0845,dairy,StoreBest Cheese Premium,/product-icons/generated/dairy-cheese-0845.webp,"dairy,cheese,premium,storebest"
846,dairy-cheese-0846,dairy,StoreBest Cheese Value,/product-icons/generated/dairy-cheese-0846.webp,"dairy,cheese,value,storebest"
847,dairy-cheese-0847,dairy,GoodLife Cheese 100 g,/product-icons/generated/dairy-cheese-0847.webp,"dairy,cheese,100-g,goodlife"
848,dairy-cheese-0848,dairy,GoodLife Cheese 200 g,/product-icons/generated/dairy-cheese-0848.webp,"dairy,cheese,200-g,goodlife"
849,dairy-cheese-0849,dairy,GoodLife Cheese 250 g,/product-icons/generated/dairy-cheese-0849.webp,"dairy,cheese,250-g,goodlife"
850,dairy-cheese-0850,dairy,GoodLife Cheese 500 g,/product-icons/generated/dairy-cheese-0850.webp,"dairy,cheese,500-g,goodlife"
851,dairy-cheese-0851,dairy,GoodLife Cheese 1 kg,/product-icons/generated/dairy-cheese-0851.webp,"dairy,cheese,1-kg,goodlife"
852,dairy-cheese-0852,dairy,GoodLife Cheese 100 ml,/product-icons/generated/dairy-cheese-0852.webp,"dairy,cheese,100-ml,goodlife"
853,dairy-cheese-0853,dairy,GoodLife Cheese 200 ml,/product-icons/generated/dairy-cheese-0853.webp,"dairy,cheese,200-ml,goodlife"
854,dairy-cheese-0854,dairy,GoodLife Cheese 500 ml,/product-icons/generated/dairy-cheese-0854.webp,"dairy,cheese,500-ml,goodlife"
855,dairy-cheese-0855,dairy,GoodLife Cheese 1 L,/product-icons/generated/dairy-cheese-0855.webp,"dairy,cheese,1-l,goodlife"
856,dairy-cheese-0856,dairy,GoodLife Cheese 2 L,/product-icons/generated/dairy-cheese-0856.webp,"dairy,cheese,2-l,goodlife"
857,dairy-cheese-0857,dairy,GoodLife Cheese Pack of 2,/product-icons/generated/dairy-cheese-0857.webp,"dairy,cheese,pack-of-2,goodlife"
858,dairy-cheese-0858,dairy,GoodLife Cheese Pack of 4,/product-icons/generated/dairy-cheese-0858.webp,"dairy,cheese,pack-of-4,goodlife"
859,dairy-cheese-0859,dairy,GoodLife Cheese Pack of 6,/product-icons/generated/dairy-cheese-0859.webp,"dairy,cheese,pack-of-6,goodlife"
860,dairy-cheese-0860,dairy,GoodLife Cheese Family Pack,/product-icons/generated/dairy-cheese-0860.webp,"dairy,cheese,family-pack,goodlife"
861,dairy-cheese-0861,dairy,GoodLife Cheese Mini,/product-icons/generated/dairy-cheese-0861.webp,"dairy,cheese,mini,goodlife"
862,dairy-cheese-0862,dairy,GoodLife Cheese Regular,/product-icons/generated/dairy-cheese-0862.webp,"dairy,cheese,regular,goodlife"
863,dairy-cheese-0863,dairy,GoodLife Cheese Premium,/product-icons/generated/dairy-cheese-0863.webp,"dairy,cheese,premium,goodlife"
864,dairy-cheese-0864,dairy,GoodLife Cheese Value,/product-icons/generated/dairy-cheese-0864.webp,"dairy,cheese,value,goodlife"
865,dairy-cheese-0865,dairy,CityFresh Cheese 100 g,/product-icons/generated/dairy-cheese-0865.webp,"dairy,cheese,100-g,cityfresh"
866,dairy-cheese-0866,dairy,CityFresh Cheese 200 g,/product-icons/generated/dairy-cheese-0866.webp,"dairy,cheese,200-g,cityfresh"
867,dairy-cheese-0867,dairy,CityFresh Cheese 250 g,/product-icons/generated/dairy-cheese-0867.webp,"dairy,cheese,250-g,cityfresh"
868,dairy-cheese-0868,dairy,CityFresh Cheese 500 g,/product-icons/generated/dairy-cheese-0868.webp,"dairy,cheese,500-g,cityfresh"
869,dairy-cheese-0869,dairy,CityFresh Cheese 1 kg,/product-icons/generated/dairy-cheese-0869.webp,"dairy,cheese,1-kg,cityfresh"
870,dairy-cheese-0870,dairy,CityFresh Cheese 100 ml,/product-icons/generated/dairy-cheese-0870.webp,"dairy,cheese,100-ml,cityfresh"
871,dairy-cheese-0871,dairy,CityFresh Cheese 200 ml,/product-icons/generated/dairy-cheese-0871.webp,"dairy,cheese,200-ml,cityfresh"
872,dairy-cheese-0872,dairy,CityFresh Cheese 500 ml,/product-icons/generated/dairy-cheese-0872.webp,"dairy,cheese,500-ml,cityfresh"
873,dairy-cheese-0873,dairy,CityFresh Cheese 1 L,/product-icons/generated/dairy-cheese-0873.webp,"dairy,cheese,1-l,cityfresh"
874,dairy-cheese-0874,dairy,CityFresh Cheese 2 L,/product-icons/generated/dairy-cheese-0874.webp,"dairy,cheese,2-l,cityfresh"
875,dairy-cheese-0875,dairy,CityFresh Cheese Pack of 2,/product-icons/generated/dairy-cheese-0875.webp,"dairy,cheese,pack-of-2,cityfresh"
876,dairy-cheese-0876,dairy,CityFresh Cheese Pack of 4,/product-icons/generated/dairy-cheese-0876.webp,"dairy,cheese,pack-of-4,cityfresh"
877,dairy-cheese-0877,dairy,CityFresh Cheese Pack of 6,/product-icons/generated/dairy-cheese-0877.webp,"dairy,cheese,pack-of-6,cityfresh"
878,dairy-cheese-0878,dairy,CityFresh Cheese Family Pack,/product-icons/generated/dairy-cheese-0878.webp,"dairy,cheese,family-pack,cityfresh"
879,dairy-cheese-0879,dairy,CityFresh Cheese Mini,/product-icons/generated/dairy-cheese-0879.webp,"dairy,cheese,mini,cityfresh"
880,dairy-cheese-0880,dairy,CityFresh Cheese Regular,/product-icons/generated/dairy-cheese-0880.webp,"dairy,cheese,regular,cityfresh"
881,dairy-cheese-0881,dairy,CityFresh Cheese Premium,/product-icons/generated/dairy-cheese-0881.webp,"dairy,cheese,premium,cityfresh"
882,dairy-cheese-0882,dairy,CityFresh Cheese Value,/product-icons/generated/dairy-cheese-0882.webp,"dairy,cheese,value,cityfresh"
883,dairy-cheese-0883,dairy,Classic Cheese 100 g,/product-icons/generated/dairy-cheese-0883.webp,"dairy,cheese,100-g,classic"
884,dairy-cheese-0884,dairy,Classic Cheese 200 g,/product-icons/generated/dairy-cheese-0884.webp,"dairy,cheese,200-g,classic"
885,dairy-cheese-0885,dairy,Classic Cheese 250 g,/product-icons/generated/dairy-cheese-0885.webp,"dairy,cheese,250-g,classic"
886,dairy-cheese-0886,dairy,Classic Cheese 500 g,/product-icons/generated/dairy-cheese-0886.webp,"dairy,cheese,500-g,classic"
887,dairy-cheese-0887,dairy,Classic Cheese 1 kg,/product-icons/generated/dairy-cheese-0887.webp,"dairy,cheese,1-kg,classic"
888,dairy-cheese-0888,dairy,Classic Cheese 100 ml,/product-icons/generated/dairy-cheese-0888.webp,"dairy,cheese,100-ml,classic"
889,dairy-cheese-0889,dairy,Classic Cheese 200 ml,/product-icons/generated/dairy-cheese-0889.webp,"dairy,cheese,200-ml,classic"
890,dairy-cheese-0890,dairy,Classic Cheese 500 ml,/product-icons/generated/dairy-cheese-0890.webp,"dairy,cheese,500-ml,classic"
891,dairy-cheese-0891,dairy,Classic Cheese 1 L,/product-icons/generated/dairy-cheese-0891.webp,"dairy,cheese,1-l,classic"
892,dairy-cheese-0892,dairy,Classic Cheese 2 L,/product-icons/generated/dairy-cheese-0892.webp,"dairy,cheese,2-l,classic"
893,dairy-cheese-0893,dairy,Classic Cheese Pack of 2,/product-icons/generated/dairy-cheese-0893.webp,"dairy,cheese,pack-of-2,classic"
894,dairy-cheese-0894,dairy,Classic Cheese Pack of 4,/product-icons/generated/dairy-cheese-0894.webp,"dairy,cheese,pack-of-4,classic"
895,dairy-cheese-0895,dairy,Classic Cheese Pack of 6,/product-icons/generated/dairy-cheese-0895.webp,"dairy,cheese,pack-of-6,classic"
896,dairy-cheese-0896,dairy,Classic Cheese Family Pack,/product-icons/generated/dairy-cheese-0896.webp,"dairy,cheese,family-pack,classic"
897,dairy-cheese-0897,dairy,Classic Cheese Mini,/product-icons/generated/dairy-cheese-0897.webp,"dairy,cheese,mini,classic"
898,dairy-cheese-0898,dairy,Classic Cheese Regular,/product-icons/generated/dairy-cheese-0898.webp,"dairy,cheese,regular,classic"
899,dairy-cheese-0899,dairy,Classic Cheese Premium,/product-icons/generated/dairy-cheese-0899.webp,"dairy,cheese,premium,classic"
900,dairy-cheese-0900,dairy,Classic Cheese Value,/product-icons/generated/dairy-cheese-0900.webp,"dairy,cheese,value,classic"
901,dairy-cream-0901,dairy,FreshFarm Cream 100 g,/product-icons/generated/dairy-cream-0901.webp,"dairy,cream,100-g,freshfarm"
902,dairy-cream-0902,dairy,FreshFarm Cream 200 g,/product-icons/generated/dairy-cream-0902.webp,"dairy,cream,200-g,freshfarm"
903,dairy-cream-0903,dairy,FreshFarm Cream 250 g,/product-icons/generated/dairy-cream-0903.webp,"dairy,cream,250-g,freshfarm"
904,dairy-cream-0904,dairy,FreshFarm Cream 500 g,/product-icons/generated/dairy-cream-0904.webp,"dairy,cream,500-g,freshfarm"
905,dairy-cream-0905,dairy,FreshFarm Cream 1 kg,/product-icons/generated/dairy-cream-0905.webp,"dairy,cream,1-kg,freshfarm"
906,dairy-cream-0906,dairy,FreshFarm Cream 100 ml,/product-icons/generated/dairy-cream-0906.webp,"dairy,cream,100-ml,freshfarm"
907,dairy-cream-0907,dairy,FreshFarm Cream 200 ml,/product-icons/generated/dairy-cream-0907.webp,"dairy,cream,200-ml,freshfarm"
908,dairy-cream-0908,dairy,FreshFarm Cream 500 ml,/product-icons/generated/dairy-cream-0908.webp,"dairy,cream,500-ml,freshfarm"
909,dairy-cream-0909,dairy,FreshFarm Cream 1 L,/product-icons/generated/dairy-cream-0909.webp,"dairy,cream,1-l,freshfarm"
910,dairy-cream-0910,dairy,FreshFarm Cream 2 L,/product-icons/generated/dairy-cream-0910.webp,"dairy,cream,2-l,freshfarm"
911,dairy-cream-0911,dairy,FreshFarm Cream Pack of 2,/product-icons/generated/dairy-cream-0911.webp,"dairy,cream,pack-of-2,freshfarm"
912,dairy-cream-0912,dairy,FreshFarm Cream Pack of 4,/product-icons/generated/dairy-cream-0912.webp,"dairy,cream,pack-of-4,freshfarm"
913,dairy-cream-0913,dairy,FreshFarm Cream Pack of 6,/product-icons/generated/dairy-cream-0913.webp,"dairy,cream,pack-of-6,freshfarm"
914,dairy-cream-0914,dairy,FreshFarm Cream Family Pack,/product-icons/generated/dairy-cream-0914.webp,"dairy,cream,family-pack,freshfarm"
915,dairy-cream-0915,dairy,FreshFarm Cream Mini,/product-icons/generated/dairy-cream-0915.webp,"dairy,cream,mini,freshfarm"
916,dairy-cream-0916,dairy,FreshFarm Cream Regular,/product-icons/generated/dairy-cream-0916.webp,"dairy,cream,regular,freshfarm"
917,dairy-cream-0917,dairy,FreshFarm Cream Premium,/product-icons/generated/dairy-cream-0917.webp,"dairy,cream,premium,freshfarm"
918,dairy-cream-0918,dairy,FreshFarm Cream Value,/product-icons/generated/dairy-cream-0918.webp,"dairy,cream,value,freshfarm"
919,dairy-cream-0919,dairy,DailyChoice Cream 100 g,/product-icons/generated/dairy-cream-0919.webp,"dairy,cream,100-g,dailychoice"
920,dairy-cream-0920,dairy,DailyChoice Cream 200 g,/product-icons/generated/dairy-cream-0920.webp,"dairy,cream,200-g,dailychoice"
921,dairy-cream-0921,dairy,DailyChoice Cream 250 g,/product-icons/generated/dairy-cream-0921.webp,"dairy,cream,250-g,dailychoice"
922,dairy-cream-0922,dairy,DailyChoice Cream 500 g,/product-icons/generated/dairy-cream-0922.webp,"dairy,cream,500-g,dailychoice"
923,dairy-cream-0923,dairy,DailyChoice Cream 1 kg,/product-icons/generated/dairy-cream-0923.webp,"dairy,cream,1-kg,dailychoice"
924,dairy-cream-0924,dairy,DailyChoice Cream 100 ml,/product-icons/generated/dairy-cream-0924.webp,"dairy,cream,100-ml,dailychoice"
925,dairy-cream-0925,dairy,DailyChoice Cream 200 ml,/product-icons/generated/dairy-cream-0925.webp,"dairy,cream,200-ml,dailychoice"
926,dairy-cream-0926,dairy,DailyChoice Cream 500 ml,/product-icons/generated/dairy-cream-0926.webp,"dairy,cream,500-ml,dailychoice"
927,dairy-cream-0927,dairy,DailyChoice Cream 1 L,/product-icons/generated/dairy-cream-0927.webp,"dairy,cream,1-l,dailychoice"
928,dairy-cream-0928,dairy,DailyChoice Cream 2 L,/product-icons/generated/dairy-cream-0928.webp,"dairy,cream,2-l,dailychoice"
929,dairy-cream-0929,dairy,DailyChoice Cream Pack of 2,/product-icons/generated/dairy-cream-0929.webp,"dairy,cream,pack-of-2,dailychoice"
930,dairy-cream-0930,dairy,DailyChoice Cream Pack of 4,/product-icons/generated/dairy-cream-0930.webp,"dairy,cream,pack-of-4,dailychoice"
931,dairy-cream-0931,dairy,DailyChoice Cream Pack of 6,/product-icons/generated/dairy-cream-0931.webp,"dairy,cream,pack-of-6,dailychoice"
932,dairy-cream-0932,dairy,DailyChoice Cream Family Pack,/product-icons/generated/dairy-cream-0932.webp,"dairy,cream,family-pack,dailychoice"
933,dairy-cream-0933,dairy,DailyChoice Cream Mini,/product-icons/generated/dairy-cream-0933.webp,"dairy,cream,mini,dailychoice"
934,dairy-cream-0934,dairy,DailyChoice Cream Regular,/product-icons/generated/dairy-cream-0934.webp,"dairy,cream,regular,dailychoice"
935,dairy-cream-0935,dairy,DailyChoice Cream Premium,/product-icons/generated/dairy-cream-0935.webp,"dairy,cream,premium,dailychoice"
936,dairy-cream-0936,dairy,DailyChoice Cream Value,/product-icons/generated/dairy-cream-0936.webp,"dairy,cream,value,dailychoice"
937,dairy-cream-0937,dairy,QuickMart Cream 100 g,/product-icons/generated/dairy-cream-0937.webp,"dairy,cream,100-g,quickmart"
938,dairy-cream-0938,dairy,QuickMart Cream 200 g,/product-icons/generated/dairy-cream-0938.webp,"dairy,cream,200-g,quickmart"
939,dairy-cream-0939,dairy,QuickMart Cream 250 g,/product-icons/generated/dairy-cream-0939.webp,"dairy,cream,250-g,quickmart"
940,dairy-cream-0940,dairy,QuickMart Cream 500 g,/product-icons/generated/dairy-cream-0940.webp,"dairy,cream,500-g,quickmart"
941,dairy-cream-0941,dairy,QuickMart Cream 1 kg,/product-icons/generated/dairy-cream-0941.webp,"dairy,cream,1-kg,quickmart"
942,dairy-cream-0942,dairy,QuickMart Cream 100 ml,/product-icons/generated/dairy-cream-0942.webp,"dairy,cream,100-ml,quickmart"
943,dairy-cream-0943,dairy,QuickMart Cream 200 ml,/product-icons/generated/dairy-cream-0943.webp,"dairy,cream,200-ml,quickmart"
944,dairy-cream-0944,dairy,QuickMart Cream 500 ml,/product-icons/generated/dairy-cream-0944.webp,"dairy,cream,500-ml,quickmart"
945,dairy-cream-0945,dairy,QuickMart Cream 1 L,/product-icons/generated/dairy-cream-0945.webp,"dairy,cream,1-l,quickmart"
946,dairy-cream-0946,dairy,QuickMart Cream 2 L,/product-icons/generated/dairy-cream-0946.webp,"dairy,cream,2-l,quickmart"
947,dairy-cream-0947,dairy,QuickMart Cream Pack of 2,/product-icons/generated/dairy-cream-0947.webp,"dairy,cream,pack-of-2,quickmart"
948,dairy-cream-0948,dairy,QuickMart Cream Pack of 4,/product-icons/generated/dairy-cream-0948.webp,"dairy,cream,pack-of-4,quickmart"
949,dairy-cream-0949,dairy,QuickMart Cream Pack of 6,/product-icons/generated/dairy-cream-0949.webp,"dairy,cream,pack-of-6,quickmart"
950,dairy-cream-0950,dairy,QuickMart Cream Family Pack,/product-icons/generated/dairy-cream-0950.webp,"dairy,cream,family-pack,quickmart"
951,dairy-cream-0951,dairy,QuickMart Cream Mini,/product-icons/generated/dairy-cream-0951.webp,"dairy,cream,mini,quickmart"
952,dairy-cream-0952,dairy,QuickMart Cream Regular,/product-icons/generated/dairy-cream-0952.webp,"dairy,cream,regular,quickmart"
953,dairy-cream-0953,dairy,QuickMart Cream Premium,/product-icons/generated/dairy-cream-0953.webp,"dairy,cream,premium,quickmart"
954,dairy-cream-0954,dairy,QuickMart Cream Value,/product-icons/generated/dairy-cream-0954.webp,"dairy,cream,value,quickmart"
955,dairy-cream-0955,dairy,SmartBuy Cream 100 g,/product-icons/generated/dairy-cream-0955.webp,"dairy,cream,100-g,smartbuy"
956,dairy-cream-0956,dairy,SmartBuy Cream 200 g,/product-icons/generated/dairy-cream-0956.webp,"dairy,cream,200-g,smartbuy"
957,dairy-cream-0957,dairy,SmartBuy Cream 250 g,/product-icons/generated/dairy-cream-0957.webp,"dairy,cream,250-g,smartbuy"
958,dairy-cream-0958,dairy,SmartBuy Cream 500 g,/product-icons/generated/dairy-cream-0958.webp,"dairy,cream,500-g,smartbuy"
959,dairy-cream-0959,dairy,SmartBuy Cream 1 kg,/product-icons/generated/dairy-cream-0959.webp,"dairy,cream,1-kg,smartbuy"
960,dairy-cream-0960,dairy,SmartBuy Cream 100 ml,/product-icons/generated/dairy-cream-0960.webp,"dairy,cream,100-ml,smartbuy"
961,dairy-cream-0961,dairy,SmartBuy Cream 200 ml,/product-icons/generated/dairy-cream-0961.webp,"dairy,cream,200-ml,smartbuy"
962,dairy-cream-0962,dairy,SmartBuy Cream 500 ml,/product-icons/generated/dairy-cream-0962.webp,"dairy,cream,500-ml,smartbuy"
963,dairy-cream-0963,dairy,SmartBuy Cream 1 L,/product-icons/generated/dairy-cream-0963.webp,"dairy,cream,1-l,smartbuy"
964,dairy-cream-0964,dairy,SmartBuy Cream 2 L,/product-icons/generated/dairy-cream-0964.webp,"dairy,cream,2-l,smartbuy"
965,dairy-cream-0965,dairy,SmartBuy Cream Pack of 2,/product-icons/generated/dairy-cream-0965.webp,"dairy,cream,pack-of-2,smartbuy"
966,dairy-cream-0966,dairy,SmartBuy Cream Pack of 4,/product-icons/generated/dairy-cream-0966.webp,"dairy,cream,pack-of-4,smartbuy"
967,dairy-cream-0967,dairy,SmartBuy Cream Pack of 6,/product-icons/generated/dairy-cream-0967.webp,"dairy,cream,pack-of-6,smartbuy"
968,dairy-cream-0968,dairy,SmartBuy Cream Family Pack,/product-icons/generated/dairy-cream-0968.webp,"dairy,cream,family-pack,smartbuy"
969,dairy-cream-0969,dairy,SmartBuy Cream Mini,/product-icons/generated/dairy-cream-0969.webp,"dairy,cream,mini,smartbuy"
970,dairy-cream-0970,dairy,SmartBuy Cream Regular,/product-icons/generated/dairy-cream-0970.webp,"dairy,cream,regular,smartbuy"
